"Project.Name","UNIT","SEARCH.AREA","Time","Date","EASTING","NORTHING","MolluskCode","ScientificName","Type","CommonName","Count"
"Roaring Creek","2","2-SA033JG-2",2006-11-16 12:00:00,2006-11-16,"474118",5034367,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA033JG-2",2006-11-16 12:00:00,2006-11-16,"474118",5034367,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA033JG-2",2006-11-16 12:00:00,2006-11-16,"474118",5034367,"PURA","Punctum randolphi","Snail","Conical spot snail","1"
"Roaring Creek","2","2-SA033JG-2",2006-11-16 12:00:00,2006-11-16,"474118",5034367,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Roaring Creek","2","2-SA033TP-1",2006-05-19 12:00:00,2006-05-19,"474171",5032896,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","2","2-SA034JG-1",2006-05-19 12:00:00,2006-05-19,"473633",5033613,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Roaring Creek","2","2-SA034JG-1",2006-05-19 12:00:00,2006-05-19,"473633",5033613,"ARCO","Ariolimax columbiana","Slug","Banana slug","4"
"Roaring Creek","2","2-SA034JG-1",2006-05-19 12:00:00,2006-05-19,"473633",5033613,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","2","2-SA034JG-1",2006-05-19 12:00:00,2006-05-19,"473633",5033613,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"PURA","Punctum randolphi","Snail","Conical spot snail","3"
"Roaring Creek","2","2-SA034JG-2",2006-11-16 12:00:00,2006-11-16,"474203",5034349,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","2","2-SA034TP-1",2006-05-19 12:00:00,2006-05-19,"474228",5033065,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA034TP-1",2006-05-19 12:00:00,2006-05-19,"474228",5033065,"ARCO","Ariolimax columbiana","Slug","Banana slug","5"
"Roaring Creek","2","2-SA034TP-1",2006-05-19 12:00:00,2006-05-19,"474228",5033065,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Roaring Creek","2","2-SA034TP-1",2006-05-19 12:00:00,2006-05-19,"474228",5033065,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA035JG-1",2006-05-19 12:00:00,2006-05-19,"473597",5033684,"ARCO","Ariolimax columbiana","Slug","Banana slug","7"
"Roaring Creek","2","2-SA035JG-1",2006-05-19 12:00:00,2006-05-19,"473597",5033684,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA035JG-1",2006-05-19 12:00:00,2006-05-19,"473597",5033684,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA035JG-1",2006-05-19 12:00:00,2006-05-19,"473597",5033684,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Roaring Creek","2","2-SA035JG-1",2006-05-19 12:00:00,2006-05-19,"473597",5033684,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"COLUM","Columella edentula,","Snail","Toothless column snail","2"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"STPU","Striatura pugetensis","Snail","Northwest Striate snail","1"
"Roaring Creek","2","2-SA035JG-2",2006-11-16 12:00:00,2006-11-16,"474229",5034290,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA035TP-1",2006-05-19 12:00:00,2006-05-19,"474232",5033038,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","5"
"Roaring Creek","2","2-SA035TP-1",2006-05-19 12:00:00,2006-05-19,"474232",5033038,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA035TP-1",2006-05-19 12:00:00,2006-05-19,"474232",5033038,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA035TP-1",2006-05-19 12:00:00,2006-05-19,"474232",5033038,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","2","2-SA036JG-1",2006-05-19 12:00:00,2006-05-19,"473670",5033811,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","2"
"Roaring Creek","2","2-SA036JG-1",2006-05-19 12:00:00,2006-05-19,"473670",5033811,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA036JG-1",2006-05-19 12:00:00,2006-05-19,"473670",5033811,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","1"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"COLUM","Columella edentula,","Snail","Toothless column snail","7"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","7"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"RHKE","Rhyacotriton kezeri","Salamander","Columbia torrent salamander","1"
"Roaring Creek","2","2-SA036JG-2",2006-11-16 12:00:00,2006-11-16,"474217",5034201,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","2","2-SA036TP-1",2006-05-19 12:00:00,2006-05-19,"474495",5033150,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA036TP-1",2006-05-19 12:00:00,2006-05-19,"474495",5033150,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA036TP-1",2006-05-19 12:00:00,2006-05-19,"474495",5033150,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"ARCO","Ariolimax columbiana","Slug","Banana slug","7"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","2","2-SA037JG-1",2006-05-20 12:00:00,2006-05-20,"474111",5033885,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","2"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"PRIST","Pristiloma sp.","Snail","Uknown member of Pristiloma genus","1"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Roaring Creek","2","2-SA037JG-2",2006-11-16 12:00:00,2006-11-16,"474404",5034150,"PURA","Punctum randolphi","Snail","Conical spot snail","1"
"Roaring Creek","2","2-SA037TP-1",2006-05-20 12:00:00,2006-05-20,"474662",5033183,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","2","2-SA038JG-1",2006-05-20 12:00:00,2006-05-20,"474016",5033902,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA038JG-1",2006-05-20 12:00:00,2006-05-20,"474016",5033902,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA038JG-1",2006-05-20 12:00:00,2006-05-20,"474016",5033902,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","2","2-SA038TP-1",2006-05-20 12:00:00,2006-05-20,"474742",5033210,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","2","2-SA038TP-1",2006-05-20 12:00:00,2006-05-20,"474742",5033210,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA038TP-1",2006-05-20 12:00:00,2006-05-20,"474742",5033210,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Roaring Creek","2","2-SA038TP-1",2006-05-20 12:00:00,2006-05-20,"474742",5033210,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","2","2-SA039JG-1",2006-05-20 12:00:00,2006-05-20,"473910",5033783,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA039JG-1",2006-05-20 12:00:00,2006-05-20,"473910",5033783,"PRFO","Prophysaon foliolatum","Slug","Yellow-bordered Taildropper slug","4"
"Roaring Creek","2","2-SA039JG-1",2006-05-20 12:00:00,2006-05-20,"473910",5033783,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Roaring Creek","2","2-SA039JG-1",2006-05-20 12:00:00,2006-05-20,"473910",5033783,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","2","2-SA039TP-1",2006-05-20 12:00:00,2006-05-20,"474867",5033265,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA039TP-1",2006-05-20 12:00:00,2006-05-20,"474867",5033265,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","2"
"Roaring Creek","2","2-SA039TP-1",2006-05-20 12:00:00,2006-05-20,"474867",5033265,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Roaring Creek","2","2-SA039TP-1",2006-05-20 12:00:00,2006-05-20,"474867",5033265,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","2","2-SA039TP-1",2006-05-20 12:00:00,2006-05-20,"474867",5033265,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Roaring Creek","2","2-SA040JG-1",2006-05-20 12:00:00,2006-05-20,"473879",5033669,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","2","2-SA040JG-1",2006-05-20 12:00:00,2006-05-20,"473879",5033669,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","2","2-SA040JG-1",2006-05-20 12:00:00,2006-05-20,"473879",5033669,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA040JG-1",2006-05-20 12:00:00,2006-05-20,"473879",5033669,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","6"
"Roaring Creek","2","2-SA040JG-1",2006-05-20 12:00:00,2006-05-20,"473879",5033669,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","3"
"Roaring Creek","2","2-SA040TP-1",2006-05-20 12:00:00,2006-05-20,"474920",5033300,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA040TP-1",2006-05-20 12:00:00,2006-05-20,"474920",5033300,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Roaring Creek","2","2-SA040TP-1",2006-05-20 12:00:00,2006-05-20,"474920",5033300,"HEMA","Hesperarion mariae","Slug","Tillamook Western Slug","1"
"Roaring Creek","2","2-SA040TP-1",2006-05-20 12:00:00,2006-05-20,"474920",5033300,"PRFO","Prophysaon foliolatum","Slug","Yellow-bordered Taildropper slug","1"
"Roaring Creek","2","2-SA040TP-1",2006-05-20 12:00:00,2006-05-20,"474920",5033300,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Roaring Creek","2","2-SA041JG-1",2006-05-20 12:00:00,2006-05-20,"473835",5033534,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA041JG-1",2006-05-20 12:00:00,2006-05-20,"473835",5033534,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","2","2-SA041JG-1",2006-05-20 12:00:00,2006-05-20,"473835",5033534,"ARCO","Ariolimax columbiana","Slug","Banana slug","5"
"Roaring Creek","2","2-SA041JG-1",2006-05-20 12:00:00,2006-05-20,"473835",5033534,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Roaring Creek","2","2-SA041JG-1",2006-05-20 12:00:00,2006-05-20,"473835",5033534,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","2","2-SA041TP-1",2006-05-20 12:00:00,2006-05-20,"474891",5033419,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","2","2-SA041TP-1",2006-05-20 12:00:00,2006-05-20,"474891",5033419,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Roaring Creek","2","2-SA041TP-1",2006-05-20 12:00:00,2006-05-20,"474891",5033419,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Roaring Creek","2","2-SA041TP-1",2006-05-20 12:00:00,2006-05-20,"474891",5033419,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","2","2-SA041TP-1",2006-05-20 12:00:00,2006-05-20,"474891",5033419,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Roaring Creek","3A","3A-SA001JF-1",2006-11-21 12:00:00,2006-11-21,"475750",5032350,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","9"
"Roaring Creek","3A","3A-SA001JF-1",2006-11-21 12:00:00,2006-11-21,"475750",5032350,"PRIST","Pristiloma sp.","Snail","Uknown member of Pristiloma genus","1"
"Roaring Creek","3A","3A-SA001JF-1",2006-11-21 12:00:00,2006-11-21,"475750",5032350,"PURA","Punctum randolphi","Snail","Conical spot snail","1"
"Roaring Creek","3A","3A-SA001JF-1",2006-11-21 12:00:00,2006-11-21,"475750",5032350,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3A","3A-SA001JG-1",2006-06-03 12:00:00,2006-06-03,"476066",5032416,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","1"
"Roaring Creek","3A","3A-SA001JG-1",2006-06-03 12:00:00,2006-06-03,"476066",5032416,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Roaring Creek","3A","3A-SA001JG-1",2006-06-03 12:00:00,2006-06-03,"476066",5032416,"COLUM","Columella edentula,","Snail","Toothless column snail","3"
"Roaring Creek","3A","3A-SA001JG-1",2006-06-03 12:00:00,2006-06-03,"476066",5032416,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Roaring Creek","3A","3A-SA001JG-1",2006-06-03 12:00:00,2006-06-03,"476066",5032416,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3A","3A-SA001JG-2",2006-11-20 12:00:00,2006-11-20,"476592",5032306,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Roaring Creek","3A","3A-SA001JG-2",2006-11-20 12:00:00,2006-11-20,"476592",5032306,"COLUM","Columella edentula,","Snail","Toothless column snail","1"
"Roaring Creek","3A","3A-SA001JG-2",2006-11-20 12:00:00,2006-11-20,"476592",5032306,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Roaring Creek","3A","3A-SA001JG-2",2006-11-20 12:00:00,2006-11-20,"476592",5032306,"RHKE","Rhyacotriton kezeri","Salamander","Columbia torrent salamander","1"
"Roaring Creek","3A","3A-SA001JG-2",2006-11-20 12:00:00,2006-11-20,"476592",5032306,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","3A","3A-SA001TP-1",2006-06-03 12:00:00,2006-06-03,"476125",5032407,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Roaring Creek","3A","3A-SA001TP-1",2006-06-03 12:00:00,2006-06-03,"476125",5032407,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Roaring Creek","3A","3A-SA001TP-1",2006-06-03 12:00:00,2006-06-03,"476125",5032407,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","1"
"Roaring Creek","3A","3A-SA001TP-1",2006-06-03 12:00:00,2006-06-03,"476125",5032407,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Roaring Creek","3A","3A-SA002JF-1",2006-11-21 12:00:00,2006-11-21,"475599",5032615,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","7"
"Roaring Creek","3A","3A-SA002JF-1",2006-11-21 12:00:00,2006-11-21,"475599",5032615,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Roaring Creek","3A","3A-SA002JF-1",2006-11-21 12:00:00,2006-11-21,"475599",5032615,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Roaring Creek","3A","3A-SA002JG-1",2006-06-03 12:00:00,2006-06-03,"475982",5032485,"COLUM","Columella edentula,","Snail","Toothless column snail","3"
"Roaring Creek","3A","3A-SA002JG-1",2006-06-03 12:00:00,2006-06-03,"475982",5032485,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","7"
"Roaring Creek","3A","3A-SA002JG-1",2006-06-03 12:00:00,2006-06-03,"475982",5032485,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Roaring Creek","3A","3A-SA002JG-1",2006-06-03 12:00:00,2006-06-03,"475982",5032485,"PRIST","Pristiloma sp.","Snail","Uknown member of Pristiloma genus","1"
"Roaring Creek","3A","3A-SA002JG-2",2006-11-21 12:00:00,2006-11-21,"476080",5032476,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Roaring Creek","3A","3A-SA002JG-2",2006-11-21 12:00:00,2006-11-21,"476080",5032476,"ANSP","Ancotrema sportella","Snail","Beaded lancetooth snail","3"
"Roaring Creek","3A","3A-SA002JG-2",2006-11-21 12:00:00,2006-11-21,"476080",5032476,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","7"
